Step,Value,S_High,S_Low,Prob_Normal,Prob_Anomaly,Alarm
10055,39.493,0.0000,0.0000,1.0000,0.0000,0
10056,39.493,0.0000,0.0000,1.0000,0.0000,0
10057,39.493,0.0000,0.0000,1.0000,0.0000,0
10058,39.493,0.0000,0.0000,1.0000,0.0000,0
10059,39.493,0.0000,0.0000,1.0000,0.0000,0
10060,39.493,0.0000,0.0000,1.0000,0.0000,0
10061,39.493,0.0000,0.0000,1.0000,0.0000,0
10062,39.493,0.0000,0.0000,1.0000,0.0000,0
10063,39.493,0.0000,0.0000,1.0000,0.0000,0
10064,39.540,0.0000,0.0000,1.0000,0.0000,0
10065,39.540,0.0000,0.0000,1.0000,0.0000,0
10066,39.540,0.0000,0.0000,1.0000,0.0000,0
10067,39.540,0.0000,0.0000,1.0000,0.0000,0
10068,39.540,0.0000,0.0000,1.0000,0.0000,0
10069,39.540,0.0000,0.0000,1.0000,0.0000,0
10070,39.540,0.0000,0.0000,1.0000,0.0000,0
10071,39.540,0.0000,0.0000,1.0000,0.0000,0
10072,39.540,0.0000,0.0000,1.0000,0.0000,0
10073,39.540,0.0000,0.0000,1.0000,0.0000,0
10074,39.540,0.0000,0.0000,1.0000,0.0000,0
10075,39.540,0.0000,0.0000,1.0000,0.0000,0
10076,39.540,0.0000,0.0000,1.0000,0.0000,0
10077,39.540,0.0000,0.0000,1.0000,0.0000,0
10078,39.586,0.0000,0.0000,1.0000,0.0000,0
10079,39.586,0.0000,0.0000,1.0000,0.0000,0
10080,39.586,0.0000,0.0000,1.0000,0.0000,0
10081,39.586,0.0000,0.0000,1.0000,0.0000,0
10082,39.586,0.0000,0.0000,1.0000,0.0000,0
10083,39.586,0.0000,0.0000,1.0000,0.0000,0
10084,39.586,0.0000,0.0000,1.0000,0.0000,0
10085,39.586,0.0000,0.0000,1.0000,0.0000,0
10086,39.586,0.0000,0.0000,1.0000,0.0000,0
10087,39.586,0.0000,0.0000,1.0000,0.0000,0
10088,39.586,0.0000,0.0000,1.0000,0.0000,0
10089,39.586,0.0000,0.0000,1.0000,0.0000,0
10090,39.586,0.0000,0.0000,1.0000,0.0000,0
10091,39.586,0.0000,0.0000,1.0000,0.0000,0
10092,39.633,0.0000,0.0000,1.0000,0.0000,0
10093,39.633,0.0000,0.0000,1.0000,0.0000,0
10094,39.633,0.0000,0.0000,1.0000,0.0000,0
10095,39.633,0.0000,0.0000,1.0000,0.0000,0
10096,39.633,0.0000,0.0000,1.0000,0.0000,0
10097,39.633,0.0000,0.0000,1.0000,0.0000,0
10098,39.633,0.0000,0.0000,1.0000,0.0000,0
10099,39.633,0.0000,0.0000,1.0000,0.0000,0
10100,39.633,0.0000,0.0000,1.0000,0.0000,0
10101,39.633,0.0000,0.0000,1.0000,0.0000,0
10102,39.633,0.0000,0.0000,1.0000,0.0000,0
10103,39.633,0.0000,0.0000,1.0000,0.0000,0
10104,39.633,0.0000,0.0000,1.0000,0.0000,0
10105,39.633,0.0000,0.0000,1.0000,0.0000,0
10106,39.726,0.0000,0.0000,1.0000,0.0000,0
10107,39.726,0.0000,0.0000,1.0000,0.0000,0
10108,39.726,0.0000,0.0000,1.0000,0.0000,0
10109,39.726,0.0000,0.0000,1.0000,0.0000,0
10110,39.726,0.0000,0.0000,1.0000,0.0000,0
10111,39.726,0.0000,0.0000,1.0000,0.0000,0
10112,39.726,0.0000,0.0000,1.0000,0.0000,0
10113,39.726,0.0000,0.0000,1.0000,0.0000,0
10114,39.726,0.0000,0.0000,1.0000,0.0000,0
10115,39.726,0.0000,0.0000,1.0000,0.0000,0
10116,39.726,0.0000,0.0000,1.0000,0.0000,0
10117,39.726,0.0000,0.0000,1.0000,0.0000,0
10118,39.726,0.0000,0.0000,1.0000,0.0000,0
10119,39.726,0.0000,0.0000,1.0000,0.0000,0
10120,39.656,0.0000,0.0000,1.0000,0.0000,0
10121,39.656,0.0000,0.0000,1.0000,0.0000,0
10122,39.656,0.0000,0.0000,1.0000,0.0000,0
10123,39.656,0.0000,0.0000,1.0000,0.0000,0
10124,39.656,0.0000,0.0000,1.0000,0.0000,0
10125,39.656,0.0000,0.0000,1.0000,0.0000,0
10126,39.656,0.0000,0.0000,1.0000,0.0000,0
10127,39.656,0.0000,0.0000,1.0000,0.0000,0
10128,39.656,0.0000,0.0000,1.0000,0.0000,0
10129,39.656,0.0000,0.0000,1.0000,0.0000,0
10130,39.656,0.0000,0.0000,1.0000,0.0000,0
10131,39.656,0.0000,0.0000,1.0000,0.0000,0
10132,39.656,0.0000,0.0000,1.0000,0.0000,0
10133,39.656,0.0000,0.0000,1.0000,0.0000,0
10134,39.656,0.0000,0.0000,1.0000,0.0000,0
10135,39.749,0.0000,0.0000,1.0000,0.0000,0
10136,39.749,0.0000,0.0000,1.0000,0.0000,0
10137,39.749,0.0000,0.0000,1.0000,0.0000,0
10138,39.749,0.0000,0.0000,1.0000,0.0000,0
10139,39.749,0.0000,0.0000,1.0000,0.0000,0
10140,39.749,0.0000,0.0000,1.0000,0.0000,0
10141,39.749,0.0000,0.0000,1.0000,0.0000,0
10142,39.749,0.0000,0.0000,1.0000,0.0000,0
10143,39.749,0.0000,0.0000,1.0000,0.0000,0
10144,39.749,0.0000,0.0000,1.0000,0.0000,0
10145,39.749,0.0000,0.0000,1.0000,0.0000,0
10146,39.749,0.0000,0.0000,1.0000,0.0000,0
10147,39.749,0.0000,0.0000,1.0000,0.0000,0
10148,39.679,0.0000,0.0000,1.0000,0.0000,0
10149,39.679,0.0000,0.0000,1.0000,0.0000,0
10150,39.679,0.0000,0.0000,1.0000,0.0000,0
10151,39.679,0.0000,0.0000,1.0000,0.0000,0
10152,39.679,0.0000,0.0000,1.0000,0.0000,0
10153,39.679,0.0000,0.0000,1.0000,0.0000,0
10154,39.679,0.0000,0.0000,1.0000,0.0000,0
10155,39.679,0.0000,0.0000,1.0000,0.0000,0
10156,39.679,0.0000,0.0000,1.0000,0.0000,0
10157,39.679,0.0000,0.0000,1.0000,0.0000,0
10158,39.679,0.0000,0.0000,1.0000,0.0000,0
10159,39.679,0.0000,0.0000,1.0000,0.0000,0
10160,39.679,0.0000,0.0000,1.0000,0.0000,0
10161,39.749,0.0000,0.0000,1.0000,0.0000,0
10162,39.749,0.0000,0.0000,1.0000,0.0000,0
10163,39.749,0.0000,0.0000,1.0000,0.0000,0
10164,39.749,0.0000,0.0000,1.0000,0.0000,0
10165,39.749,0.0000,0.0000,1.0000,0.0000,0
10166,39.749,0.0000,0.0000,1.0000,0.0000,0
10167,39.749,0.0000,0.0000,1.0000,0.0000,0
10168,39.749,0.0000,0.0000,1.0000,0.0000,0
10169,39.749,0.0000,0.0000,1.0000,0.0000,0
10170,39.749,0.0000,0.0000,1.0000,0.0000,0
10171,39.749,0.0000,0.0000,1.0000,0.0000,0
10172,39.749,0.0000,0.0000,1.0000,0.0000,0
10173,39.749,0.0000,0.0000,1.0000,0.0000,0
10174,39.749,0.0000,0.0000,1.0000,0.0000,0
10175,39.726,0.0000,0.0000,1.0000,0.0000,0
10176,39.726,0.0000,0.0000,1.0000,0.0000,0
10177,39.726,0.0000,0.0000,1.0000,0.0000,0
10178,39.726,0.0000,0.0000,1.0000,0.0000,0
10179,39.726,0.0000,0.0000,1.0000,0.0000,0
10180,39.726,0.0000,0.0000,1.0000,0.0000,0
10181,39.726,0.0000,0.0000,1.0000,0.0000,0
10182,39.726,0.0000,0.0000,1.0000,0.0000,0
10183,39.726,0.0000,0.0000,1.0000,0.0000,0
10184,39.726,0.0000,0.0000,1.0000,0.0000,0
10185,39.726,0.0000,0.0000,1.0000,0.0000,0
10186,39.726,0.0000,0.0000,1.0000,0.0000,0
10187,39.726,0.0000,0.0000,1.0000,0.0000,0
10188,39.726,0.0000,0.0000,1.0000,0.0000,0
10189,39.842,0.0000,0.0000,1.0000,0.0000,0
10190,39.842,0.0000,0.0000,1.0000,0.0000,0
10191,39.842,0.0000,0.0000,1.0000,0.0000,0
10192,39.842,0.0000,0.0000,1.0000,0.0000,0
10193,39.842,0.0000,0.0000,1.0000,0.0000,0
10194,39.842,0.0000,0.0000,1.0000,0.0000,0
10195,39.842,0.0000,0.0000,1.0000,0.0000,0
10196,39.842,0.0000,0.0000,1.0000,0.0000,0
10197,39.842,0.0000,0.0000,1.0000,0.0000,0
10198,39.842,0.0000,0.0000,1.0000,0.0000,0
10199,39.842,0.0000,0.0000,1.0000,0.0000,0
10200,39.842,0.0000,0.0000,1.0000,0.0000,0
10201,39.842,0.0000,0.0000,1.0000,0.0000,0
10202,39.842,0.0000,0.0000,1.0000,0.0000,0
10203,39.842,0.0000,0.0000,1.0000,0.0000,0
10204,39.865,0.0000,0.0000,1.0000,0.0000,0
10205,39.865,0.0000,0.0000,1.0000,0.0000,0
10206,39.865,0.0000,0.0000,1.0000,0.0000,0
10207,39.865,0.0000,0.0000,1.0000,0.0000,0
10208,39.865,0.0000,0.0000,1.0000,0.0000,0
10209,39.865,0.0000,0.0000,1.0000,0.0000,0
10210,39.865,0.0000,0.0000,1.0000,0.0000,0
10211,39.865,0.0000,0.0000,1.0000,0.0000,0
10212,39.865,0.0000,0.0000,1.0000,0.0000,0
10213,39.865,0.0000,0.0000,1.0000,0.0000,0
10214,39.865,0.0000,0.0000,1.0000,0.0000,0
10215,39.865,0.0000,0.0000,1.0000,0.0000,0
10216,39.888,0.0000,0.0000,1.0000,0.0000,0
10217,39.888,0.0000,0.0000,1.0000,0.0000,0
10218,39.888,0.0000,0.0000,1.0000,0.0000,0
10219,39.888,0.0000,0.0000,1.0000,0.0000,0
10220,39.888,0.0000,0.0000,1.0000,0.0000,0
10221,39.888,0.0000,0.0000,1.0000,0.0000,0
10222,39.888,0.0000,0.0000,1.0000,0.0000,0
10223,39.888,0.0000,0.0000,1.0000,0.0000,0
10224,39.888,0.0000,0.0000,1.0000,0.0000,0
10225,39.888,0.0000,0.0000,1.0000,0.0000,0
10226,39.888,0.0000,0.0000,1.0000,0.0000,0
10227,39.888,0.0000,0.0000,1.0000,0.0000,0
10228,39.888,0.0000,0.0000,1.0000,0.0000,0
10229,39.888,0.0000,0.0000,1.0000,0.0000,0
10230,39.888,0.0000,0.0000,1.0000,0.0000,0
10231,39.888,0.0000,0.0000,1.0000,0.0000,0
10232,39.888,0.0000,0.0000,1.0000,0.0000,0
10233,39.888,0.0000,0.0000,1.0000,0.0000,0
10234,39.888,0.0000,0.0000,1.0000,0.0000,0
10235,39.888,0.0000,0.0000,1.0000,0.0000,0
10236,39.888,0.0000,0.0000,1.0000,0.0000,0
10237,39.888,0.0000,0.0000,1.0000,0.0000,0
10238,39.888,0.0000,0.0000,1.0000,0.0000,0
10239,39.888,0.0000,0.0000,1.0000,0.0000,0
10240,39.888,0.0000,0.0000,1.0000,0.0000,0
10241,39.888,0.0000,0.0000,1.0000,0.0000,0
10242,39.888,0.0000,0.0000,1.0000,0.0000,0
10243,39.888,0.0000,0.0000,1.0000,0.0000,0
10244,39.888,0.0000,0.0000,1.0000,0.0000,0
10245,39.888,0.0000,0.0000,1.0000,0.0000,0
10246,39.888,0.0000,0.0000,1.0000,0.0000,0
10247,39.888,0.0000,0.0000,1.0000,0.0000,0
10248,39.888,0.0000,0.0000,1.0000,0.0000,0
10249,39.888,0.0000,0.0000,1.0000,0.0000,0
10250,39.888,0.0000,0.0000,1.0000,0.0000,0
10251,39.888,0.0000,0.0000,1.0000,0.0000,0
10252,39.888,0.0000,0.0000,1.0000,0.0000,0
10253,39.888,0.0000,0.0000,1.0000,0.0000,0
10254,39.888,0.0000,0.0000,1.0000,0.0000,0
10255,39.888,0.0000,0.0000,1.0000,0.0000,0
10256,39.888,0.0000,0.0000,1.0000,0.0000,0
10257,39.888,0.0000,0.0000,1.0000,0.0000,0
10258,39.888,0.0000,0.0000,1.0000,0.0000,0
10259,39.912,0.0000,0.0000,1.0000,0.0000,0
10260,39.912,0.0000,0.0000,1.0000,0.0000,0
10261,39.912,0.0000,0.0000,1.0000,0.0000,0
10262,39.912,0.0000,0.0000,1.0000,0.0000,0
10263,39.912,0.0000,0.0000,1.0000,0.0000,0
10264,39.912,0.0000,0.0000,1.0000,0.0000,0
10265,39.912,0.0000,0.0000,1.0000,0.0000,0
10266,39.912,0.0000,0.0000,1.0000,0.0000,0
10267,39.912,0.0000,0.0000,1.0000,0.0000,0
10268,39.912,0.0000,0.0000,1.0000,0.0000,0
10269,39.912,0.0000,0.0000,1.0000,0.0000,0
10270,39.912,0.0000,0.0000,1.0000,0.0000,0
10271,39.912,0.0000,0.0000,1.0000,0.0000,0
10272,39.912,0.0000,0.0000,1.0000,0.0000,0
10273,39.981,0.0000,0.0000,1.0000,0.0000,0
10274,39.981,0.0000,0.0000,1.0000,0.0000,0
10275,39.981,0.0000,0.0000,1.0000,0.0000,0
10276,39.981,0.0000,0.0000,1.0000,0.0000,0
10277,39.981,0.0000,0.0000,1.0000,0.0000,0
10278,39.981,0.0000,0.0000,1.0000,0.0000,0
10279,39.981,0.0000,0.0000,1.0000,0.0000,0
10280,39.981,0.0000,0.0000,1.0000,0.0000,0
10281,39.981,0.0000,0.0000,1.0000,0.0000,0
10282,39.981,0.0000,0.0000,1.0000,0.0000,0
10283,39.981,0.0000,0.0000,1.0000,0.0000,0
10284,39.981,0.0000,0.0000,1.0000,0.0000,0
10285,39.981,0.0000,0.0000,1.0000,0.0000,0
10286,39.981,0.0000,0.0000,1.0000,0.0000,0
10287,39.981,0.0000,0.0000,1.0000,0.0000,0
10288,39.981,0.0000,0.0000,1.0000,0.0000,0
10289,39.981,0.0000,0.0000,1.0000,0.0000,0
10290,39.981,0.0000,0.0000,1.0000,0.0000,0
10291,39.981,0.0000,0.0000,1.0000,0.0000,0
10292,39.981,0.0000,0.0000,1.0000,0.0000,0
10293,39.981,0.0000,0.0000,1.0000,0.0000,0
10294,39.981,0.0000,0.0000,1.0000,0.0000,0
10295,39.981,0.0000,0.0000,1.0000,0.0000,0
10296,39.981,0.0000,0.0000,1.0000,0.0000,0
10297,39.981,0.0000,0.0000,1.0000,0.0000,0
10298,39.981,0.0000,0.0000,1.0000,0.0000,0
10299,39.958,0.0000,0.0000,1.0000,0.0000,0
10300,39.958,0.0000,0.0000,1.0000,0.0000,0
10301,39.958,0.0000,0.0000,1.0000,0.0000,0
10302,39.958,0.0000,0.0000,1.0000,0.0000,0
10303,39.958,0.0000,0.0000,1.0000,0.0000,0
10304,39.958,0.0000,0.0000,1.0000,0.0000,0
10305,39.958,0.0000,0.0000,1.0000,0.0000,0
10306,39.958,0.0000,0.0000,1.0000,0.0000,0
10307,39.958,0.0000,0.0000,1.0000,0.0000,0
10308,39.958,0.0000,0.0000,1.0000,0.0000,0
10309,39.958,0.0000,0.0000,1.0000,0.0000,0
10310,39.958,0.0000,0.0000,1.0000,0.0000,0
10311,39.958,0.0000,0.0000,1.0000,0.0000,0
10312,39.958,0.0000,0.0000,1.0000,0.0000,0
10313,40.005,0.0000,0.0000,1.0000,0.0000,0
10314,40.005,0.0000,0.0000,1.0000,0.0000,0
10315,40.005,0.0000,0.0000,1.0000,0.0000,0
10316,40.005,0.0000,0.0000,1.0000,0.0000,0
10317,40.005,0.0000,0.0000,1.0000,0.0000,0
10318,40.005,0.0000,0.0000,1.0000,0.0000,0
10319,40.005,0.0000,0.0000,1.0000,0.0000,0
10320,40.005,0.0000,0.0000,1.0000,0.0000,0
10321,40.005,0.0000,0.0000,1.0000,0.0000,0
10322,40.005,0.0000,0.0000,1.0000,0.0000,0
10323,40.005,0.0000,0.0000,1.0000,0.0000,0
10324,40.005,0.0000,0.0000,1.0000,0.0000,0
10325,40.005,0.0000,0.0000,1.0000,0.0000,0
10326,40.005,0.0000,0.0000,1.0000,0.0000,0
10327,40.074,0.0000,0.0000,1.0000,0.0000,0
10328,40.074,0.0000,0.0000,1.0000,0.0000,0
10329,40.074,0.0000,0.0000,1.0000,0.0000,0
10330,40.074,0.0000,0.0000,1.0000,0.0000,0
10331,40.074,0.0000,0.0000,1.0000,0.0000,0
10332,40.074,0.0000,0.0000,1.0000,0.0000,0
10333,40.074,0.0000,0.0000,1.0000,0.0000,0
10334,40.074,0.0000,0.0000,1.0000,0.0000,0
10335,40.074,0.0000,0.0000,1.0000,0.0000,0
10336,40.074,0.0000,0.0000,1.0000,0.0000,0
10337,40.074,0.0000,0.0000,1.0000,0.0000,0
10338,40.074,0.0000,0.0000,1.0000,0.0000,0
10339,40.074,0.0000,0.0000,1.0000,0.0000,0
10340,40.074,0.0000,0.0000,1.0000,0.0000,0
10341,40.167,0.0000,0.0000,1.0000,0.0000,0
10342,40.167,0.0000,0.0000,1.0000,0.0000,0
10343,40.167,0.0000,0.0000,1.0000,0.0000,0
10344,40.167,0.0000,0.0000,1.0000,0.0000,0
10345,40.167,0.0000,0.0000,1.0000,0.0000,0
10346,40.167,0.0000,0.0000,1.0000,0.0000,0
10347,40.167,0.0000,0.0000,1.0000,0.0000,0
10348,40.167,0.0000,0.0000,1.0000,0.0000,0
10349,40.167,0.0000,0.0000,1.0000,0.0000,0
10350,40.167,0.0000,0.0000,1.0000,0.0000,0
10351,40.167,0.0000,0.0000,1.0000,0.0000,0
10352,40.167,0.0000,0.0000,1.0000,0.0000,0
10353,40.167,0.0000,0.0000,1.0000,0.0000,0
10354,40.167,0.0000,0.0000,1.0000,0.0000,0
10355,40.167,0.0000,0.0000,1.0000,0.0000,0
10356,40.121,0.0000,0.0000,1.0000,0.0000,0
10357,40.121,0.0000,0.0000,1.0000,0.0000,0
10358,40.121,0.0000,0.0000,1.0000,0.0000,0
10359,40.121,0.0000,0.0000,1.0000,0.0000,0
10360,40.121,0.0000,0.0000,1.0000,0.0000,0
10361,40.121,0.0000,0.0000,1.0000,0.0000,0
10362,40.121,0.0000,0.0000,1.0000,0.0000,0
10363,40.121,0.0000,0.0000,1.0000,0.0000,0
10364,40.121,0.0000,0.0000,1.0000,0.0000,0
10365,40.121,0.0000,0.0000,1.0000,0.0000,0
10366,40.121,0.0000,0.0000,1.0000,0.0000,0
10367,40.121,0.0000,0.0000,1.0000,0.0000,0
10368,40.121,0.0000,0.0000,1.0000,0.0000,0
10369,40.121,0.0000,0.0000,1.0000,0.0000,0
10370,40.005,0.0000,0.0000,1.0000,0.0000,0
10371,40.005,0.0000,0.0000,1.0000,0.0000,0
10372,40.005,0.0000,0.0000,1.0000,0.0000,0
10373,40.005,0.0000,0.0000,1.0000,0.0000,0
10374,40.005,0.0000,0.0000,1.0000,0.0000,0
10375,40.005,0.0000,0.0000,1.0000,0.0000,0
10376,40.005,0.0000,0.0000,1.0000,0.0000,0
10377,40.005,0.0000,0.0000,1.0000,0.0000,0
10378,40.005,0.0000,0.0000,1.0000,0.0000,0
10379,40.005,0.0000,0.0000,1.0000,0.0000,0
10380,40.005,0.0000,0.0000,1.0000,0.0000,0
10381,40.005,0.0000,0.0000,1.0000,0.0000,0
10382,40.005,0.0000,0.0000,1.0000,0.0000,0
10383,40.051,0.0000,0.0000,1.0000,0.0000,0
10384,40.051,0.0000,0.0000,1.0000,0.0000,0
10385,40.051,0.0000,0.0000,1.0000,0.0000,0
10386,40.051,0.0000,0.0000,1.0000,0.0000,0
10387,40.051,0.0000,0.0000,1.0000,0.0000,0
10388,40.051,0.0000,0.0000,1.0000,0.0000,0
10389,40.051,0.0000,0.0000,1.0000,0.0000,0
10390,40.051,0.0000,0.0000,1.0000,0.0000,0
10391,40.051,0.0000,0.0000,1.0000,0.0000,0
10392,40.051,0.0000,0.0000,1.0000,0.0000,0
10393,40.051,0.0000,0.0000,1.0000,0.0000,0
10394,40.051,0.0000,0.0000,1.0000,0.0000,0
10395,40.051,0.0000,0.0000,1.0000,0.0000,0
10396,40.051,0.0000,0.0000,1.0000,0.0000,0
10397,40.051,0.0000,0.0000,1.0000,0.0000,0
10398,40.191,0.0000,0.0000,1.0000,0.0000,0
10399,40.191,0.0000,0.0000,1.0000,0.0000,0
10400,40.191,0.0000,0.0000,1.0000,0.0000,0
10401,40.191,0.0000,0.0000,1.0000,0.0000,0
10402,40.191,0.0000,0.0000,1.0000,0.0000,0
10403,40.191,0.0000,0.0000,1.0000,0.0000,0
10404,40.191,0.0000,0.0000,1.0000,0.0000,0
10405,40.191,0.0000,0.0000,1.0000,0.0000,0
10406,40.191,0.0000,0.0000,1.0000,0.0000,0
10407,40.191,0.0000,0.0000,1.0000,0.0000,0
10408,40.191,0.0000,0.0000,1.0000,0.0000,0
10409,40.191,0.0000,0.0000,1.0000,0.0000,0
10410,40.191,0.0000,0.0000,1.0000,0.0000,0
10411,40.191,0.0000,0.0000,1.0000,0.0000,0
10412,40.167,0.0000,0.0000,1.0000,0.0000,0
10413,40.167,0.0000,0.0000,1.0000,0.0000,0
10414,40.167,0.0000,0.0000,1.0000,0.0000,0
10415,40.167,0.0000,0.0000,1.0000,0.0000,0
10416,40.167,0.0000,0.0000,1.0000,0.0000,0
10417,40.167,0.0000,0.0000,1.0000,0.0000,0
10418,40.167,0.0000,0.0000,1.0000,0.0000,0
10419,40.167,0.0000,0.0000,1.0000,0.0000,0
10420,40.167,0.0000,0.0000,1.0000,0.0000,0
10421,40.167,0.0000,0.0000,1.0000,0.0000,0
10422,40.167,0.0000,0.0000,1.0000,0.0000,0
10423,40.167,0.0000,0.0000,1.0000,0.0000,0
10424,40.167,0.0000,0.0000,1.0000,0.0000,0
10425,40.167,0.0000,0.0000,1.0000,0.0000,0
10426,40.144,0.0000,0.0000,1.0000,0.0000,0
10427,40.144,0.0000,0.0000,1.0000,0.0000,0
10428,40.144,0.0000,0.0000,1.0000,0.0000,0
10429,40.144,0.0000,0.0000,1.0000,0.0000,0
10430,40.144,0.0000,0.0000,1.0000,0.0000,0
10431,40.144,0.0000,0.0000,1.0000,0.0000,0
10432,40.144,0.0000,0.0000,1.0000,0.0000,0
10433,40.144,0.0000,0.0000,1.0000,0.0000,0
10434,40.144,0.0000,0.0000,1.0000,0.0000,0
10435,40.144,0.0000,0.0000,1.0000,0.0000,0
10436,40.144,0.0000,0.0000,1.0000,0.0000,0
10437,40.144,0.0000,0.0000,1.0000,0.0000,0
10438,40.214,0.0000,0.0000,1.0000,0.0000,0
10439,40.214,0.0000,0.0000,1.0000,0.0000,0
10440,40.214,0.0000,0.0000,1.0000,0.0000,0
10441,40.214,0.0000,0.0000,1.0000,0.0000,0
10442,40.214,0.0000,0.0000,1.0000,0.0000,0
10443,40.214,0.0000,0.0000,1.0000,0.0000,0
10444,40.214,0.0000,0.0000,1.0000,0.0000,0
10445,40.214,0.0000,0.0000,1.0000,0.0000,0
10446,40.214,0.0000,0.0000,1.0000,0.0000,0
10447,40.214,0.0000,0.0000,1.0000,0.0000,0
10448,40.214,0.0000,0.0000,1.0000,0.0000,0
10449,40.214,0.0000,0.0000,1.0000,0.0000,0
10450,40.214,0.0000,0.0000,1.0000,0.0000,0
10451,40.214,0.0000,0.0000,1.0000,0.0000,0
10452,40.237,0.0000,0.0000,1.0000,0.0000,0
10453,40.237,0.0000,0.0000,1.0000,0.0000,0
10454,40.237,0.0000,0.0000,1.0000,0.0000,0
10455,40.237,0.0000,0.0000,1.0000,0.0000,0
10456,40.237,0.0000,0.0000,1.0000,0.0000,0
10457,40.237,0.0000,0.0000,1.0000,0.0000,0
10458,40.237,0.0000,0.0000,1.0000,0.0000,0
10459,40.237,0.0000,0.0000,1.0000,0.0000,0
10460,40.237,0.0000,0.0000,1.0000,0.0000,0
10461,40.237,0.0000,0.0000,1.0000,0.0000,0
10462,40.237,0.0000,0.0000,1.0000,0.0000,0
10463,40.237,0.0000,0.0000,1.0000,0.0000,0
10464,40.237,0.0000,0.0000,1.0000,0.0000,0
10465,40.237,0.0000,0.0000,1.0000,0.0000,0
10466,40.284,0.0000,0.0000,1.0000,0.0000,0
10467,40.284,0.0000,0.0000,1.0000,0.0000,0
10468,40.284,0.0000,0.0000,1.0000,0.0000,0
10469,40.284,0.0000,0.0000,1.0000,0.0000,0
10470,40.284,0.0000,0.0000,1.0000,0.0000,0
10471,40.284,0.0000,0.0000,1.0000,0.0000,0
10472,40.284,0.0000,0.0000,1.0000,0.0000,0
10473,40.284,0.0000,0.0000,1.0000,0.0000,0
10474,40.284,0.0000,0.0000,1.0000,0.0000,0
10475,40.284,0.0000,0.0000,1.0000,0.0000,0
10476,40.284,0.0000,0.0000,1.0000,0.0000,0
10477,40.284,0.0000,0.0000,1.0000,0.0000,0
10478,40.284,0.0000,0.0000,1.0000,0.0000,0
10479,40.284,0.0000,0.0000,1.0000,0.0000,0
10480,40.260,0.0000,0.0000,1.0000,0.0000,0
10481,40.260,0.0000,0.0000,1.0000,0.0000,0
10482,40.260,0.0000,0.0000,1.0000,0.0000,0
10483,40.260,0.0000,0.0000,1.0000,0.0000,0
10484,40.260,0.0000,0.0000,1.0000,0.0000,0
10485,40.260,0.0000,0.0000,1.0000,0.0000,0
10486,40.260,0.0000,0.0000,1.0000,0.0000,0
10487,40.260,0.0000,0.0000,1.0000,0.0000,0
10488,40.260,0.0000,0.0000,1.0000,0.0000,0
10489,40.260,0.0000,0.0000,1.0000,0.0000,0
10490,40.260,0.0000,0.0000,1.0000,0.0000,0
10491,40.260,0.0000,0.0000,1.0000,0.0000,0
10492,40.260,0.0000,0.0000,1.0000,0.0000,0
10493,40.260,0.0000,0.0000,1.0000,0.0000,0
10494,40.330,0.0000,0.0000,1.0000,0.0000,0
10495,40.330,0.0000,0.0000,1.0000,0.0000,0
10496,40.330,0.0000,0.0000,1.0000,0.0000,0
10497,40.330,0.0000,0.0000,1.0000,0.0000,0
10498,40.330,0.0000,0.0000,1.0000,0.0000,0
10499,40.330,0.0000,0.0000,1.0000,0.0000,0
10500,40.330,0.0000,0.0000,1.0000,0.0000,0
10501,40.330,0.0000,0.0000,1.0000,0.0000,0
10502,40.330,0.0000,0.0000,1.0000,0.0000,0
10503,40.330,0.0000,0.0000,1.0000,0.0000,0
10504,40.330,0.0000,0.0000,1.0000,0.0000,0
10505,40.330,0.0000,0.0000,1.0000,0.0000,0
10506,40.330,0.0000,0.0000,1.0000,0.0000,0
10507,40.330,0.0000,0.0000,1.0000,0.0000,0
10508,40.353,0.0000,0.0000,1.0000,0.0000,0
10509,40.353,0.0000,0.0000,1.0000,0.0000,0
10510,40.353,0.0000,0.0000,1.0000,0.0000,0
10511,40.353,0.0000,0.0000,1.0000,0.0000,0
10512,40.353,0.0000,0.0000,1.0000,0.0000,0
10513,40.353,0.0000,0.0000,1.0000,0.0000,0
10514,40.353,0.0000,0.0000,1.0000,0.0000,0
10515,40.353,0.0000,0.0000,1.0000,0.0000,0
10516,40.353,0.0000,0.0000,1.0000,0.0000,0
10517,40.353,0.0000,0.0000,1.0000,0.0000,0
10518,40.353,0.0000,0.0000,1.0000,0.0000,0
10519,40.353,0.0000,0.0000,1.0000,0.0000,0
10520,40.353,0.0000,0.0000,1.0000,0.0000,0
10521,40.353,0.0000,0.0000,1.0000,0.0000,0
10522,40.353,0.0000,0.0000,1.0000,0.0000,0
10523,40.377,0.0000,0.0000,1.0000,0.0000,0
10524,40.377,0.0000,0.0000,1.0000,0.0000,0
10525,40.377,0.0000,0.0000,1.0000,0.0000,0
10526,40.377,0.0000,0.0000,1.0000,0.0000,0
10527,40.377,0.0000,0.0000,1.0000,0.0000,0
10528,40.377,0.0000,0.0000,1.0000,0.0000,0
10529,40.377,0.0000,0.0000,1.0000,0.0000,0
10530,40.377,0.0000,0.0000,1.0000,0.0000,0
10531,40.377,0.0000,0.0000,1.0000,0.0000,0
10532,40.377,0.0000,0.0000,1.0000,0.0000,0
10533,40.377,0.0000,0.0000,1.0000,0.0000,0
10534,40.377,0.0000,0.0000,1.0000,0.0000,0
10535,40.377,0.0000,0.0000,1.0000,0.0000,0
